1863.169882   12.172250   0.017210
1863.179028   12.172070   0.018820
1863.188111   12.180260   0.021590
1863.197263   12.181920   0.020100
1863.206453   12.171480   0.019110
1863.215516   12.167330   0.022690
1863.224486   12.175600   0.021940
1863.233708   12.165480   0.023330
1863.243026   12.177350   0.023270
1863.252052   12.153060   0.021490
1863.260978   12.162520   0.020090
1863.270074   12.178590   0.023620
1863.279229   12.168360   0.020500
1863.288341   12.169510   0.019800
1863.297662   12.153690   0.018070
1863.306748   12.168820   0.020550
1863.315898   12.159940   0.020730
1863.325261   12.178730   0.020960
1863.334632   12.162330   0.021250
1863.344416   12.165700   0.021070
1863.353962   12.150380   0.020610
1863.363511   12.162370   0.018480
1863.372640   12.151570   0.017210
1863.381795   12.164070   0.017440
1863.391577   12.161320   0.018470
1863.400670   12.166300   0.019340
1863.410157   12.156800   0.019230
1863.419415   12.184540   0.020390
1863.428728   12.159890   0.021420
1863.438171   12.162240   0.021770
1863.447725   12.178700   0.023040
1863.457038   12.169000   0.026210
1863.464667   12.163740   0.030730
1863.471563   12.150120   0.032220
1863.477686   12.152370   0.029400
1863.482900   12.182550   0.030500
1863.487037   12.174500   0.033530
1863.490505   12.180570   0.031750
1863.494064   12.170270   0.030970
1863.496621   12.183140   0.032050
1863.498272   12.165000   0.031350
1863.500087   12.165390   0.032330
1863.501889   12.185910   0.033490
1863.503937   12.172970   0.046960
1864.122118   12.183190   0.014320
1864.131216   12.190610   0.018660
1864.140349   12.185310   0.016630
1864.149328   12.179630   0.016400
1864.158727   12.168690   0.015700
1864.168077   12.191210   0.019860
1864.177441   12.165300   0.018530
1864.186471   12.171460   0.015130
1864.195786   12.177410   0.018820
1864.204761   12.178110   0.017150
1864.213956   12.164970   0.016170
1864.223275   12.177660   0.015650
1864.232312   12.174390   0.018650
1864.241734   12.171030   0.018820
1864.250994   12.178220   0.016400
1864.260292   12.176920   0.019290
1864.269452   12.182130   0.016920
1864.278712   12.166320   0.019400
1864.288040   12.167850   0.019760
1864.297228   12.170280   0.018710
1864.306786   12.176200   0.019340
1864.315982   12.177640   0.019630
1864.325240   12.181940   0.019340
1864.334830   12.177000   0.018880
1864.344223   12.151860   0.025470
1864.353629   12.175200   0.024600
1864.362884   12.166490   0.027720
1864.372284   12.150570   0.031180
1864.381718   12.158690   0.027770
1864.391386   12.164250   0.023670
1864.401175   12.174070   0.029690
1864.410777   12.174490   0.026500
1864.420158   12.161340   0.026510
1864.429378   12.175470   0.028290
1864.438639   12.173630   0.033220
1864.448098   12.181850   0.037260
1864.457409   12.171680   0.039160
1864.465120   12.173620   0.037420
1864.472313   12.185050   0.041850
1864.477494   12.148700   0.050110
1864.482643   12.144590   0.063180
1864.486002   12.192820   0.093610
1864.489646   12.177540   0.074190
1864.492216   12.211680   0.054130
1864.494776   12.210990   0.057310
1864.496480   12.185380   0.062440
1864.498365   12.159650   0.057630
1864.500091   12.172960   0.065340
1864.501760   12.167490   0.057740
1865.081649   12.147540   0.021260
1865.090914   12.167690   0.021480
1865.103000   12.175470   0.020900
1865.112265   12.177270   0.019810
1865.121493   12.162250   0.024840
1865.180915   12.175000   0.014200
1865.189934   12.163690   0.011610
1865.199137   12.164310   0.014490
1865.208040   12.164800   0.011720
1865.217207   12.160100   0.017210
1865.226382   12.177960   0.016470
1865.235932   12.172540   0.018130
1865.245886   12.162160   0.018830
1865.255783   12.172870   0.018070
1865.265750   12.173410   0.023210
1865.275774   12.162460   0.020040
1865.285892   12.180090   0.017550
1865.295973   12.170270   0.019520
1865.306185   12.175330   0.019110
1865.316145   12.185270   0.019170
1865.326150   12.182720   0.020960
1865.336276   12.165750   0.023790
